data1, data2, data3, TIME, Created by Kevin Sheridan's Quadcopter GUI
Zaccel, Zsonar, Pitch, 12:46:25
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:23
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:24
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:25
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:26
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:27
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:28
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:29
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:30
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:31
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:32
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:33
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
Zaccel, Zsonar, Pitch, 12:47:34
